Date,Open,High,Low,Close,Adj Close,Volume,Amazon,Microsoft,Google,NASDAQ,NYSE,RUSSELL2000,ViX,USD/CNY,5yearTreasury,10yearTreasury
15/08/2017,40.165001,40.549999,40.035,40.400002,38.167599,117862000,49.137001,68.287102,46.111,6333.009766,11843.48047,1383.23999,12.04,6.6687,1.82,2.266
16/08/2017,40.485001,40.627499,40.037498,40.237499,38.014076,110686400,48.909,68.688141,46.348,6345.109863,11868.86035,1383.530029,11.74,6.6844,1.781,2.226
17/08/2017,40.130001,40.177502,39.459999,39.465,37.28426,111762400,48.0285,67.522369,45.549,6221.910156,11712.71973,1358.939941,15.55,6.6897,1.762,2.199
18/08/2017,39.465,39.875,39.18,39.375,37.19923,109712400,47.9235,67.606285,45.533501,6216.529785,11699.83008,1357.790039,14.26,6.6777,1.762,2.194
21/08/2017,39.375,39.4725,38.7775,39.302502,37.13073,105474000,47.664501,67.289192,45.333,6213.129883,11719.26953,1356.900024,13.19,6.6687,1.751,2.18
22/08/2017,39.557499,40,39.505001,39.945,37.73774,86418400,48.345001,68.231163,46.234501,6297.47998,11805.29004,1371.540039,11.35,6.6659,1.785,2.215
23/08/2017,39.767502,40.1175,39.720001,39.994999,37.784969,77596400,47.900002,67.820801,46.349998,6278.410156,11785.91992,1369.73999,12.25,6.6617,1.747,2.171
24/08/2017,40.107498,40.185001,39.637501,39.817501,37.617283,79275600,47.622501,67.792816,46.063999,6271.330078,11773.79981,1373.880005,12.23,6.6583,1.775,2.194
25/08/2017,39.912498,40.139999,39.817501,39.965,37.756626,101920400,47.263,67.914055,45.794498,6265.640137,11812.03027,1377.449951,11.28,6.6613,1.757,2.169
28/08/2017,40.035,40.5,39.982498,40.3675,38.13689,103864000,47.300999,67.923393,45.690498,6283.02002,11800.21973,1382.22998,11.32,6.5829,1.742,2.159
29/08/2017,40.025002,40.779999,40,40.727501,38.476994,118067600,47.702999,68.128555,46.064499,6301.890137,11791.87988,1383.680054,11.7,6.6074,1.71,2.136
30/08/2017,40.950001,40.9725,40.6525,40.837502,38.580917,109078400,48.379501,69.023895,46.4785,6368.310059,11805.07031,1391.319946,11.22,6.5954,1.725,2.143
31/08/2017,40.91,41.130001,40.869999,41,38.734444,107140400,49.029999,69.732681,46.966499,6428.660156,11875.69043,1405.280029,10.59,6.5957,1.707,2.121
01/09/2017,41.200001,41.235001,40.907501,41.012501,38.746254,66364400,48.912498,68.958595,46.867001,6435.330078,11918.08008,1413.569946,10.13,6.5898,1.733,2.157
05/09/2017,40.9375,41.0625,40.139999,40.52,38.280956,117874000,48.2635,68.650833,46.422501,6375.569824,11827.15039,1399.660034,12.23,6.5465,1.646,2.07
06/09/2017,40.677502,40.747501,40.130001,40.477501,38.240814,86606800,48.389999,68.454994,46.390499,6393.310059,11872.91992,1402.199951,11.63,6.5299,1.687,2.108
07/09/2017,40.522499,40.560001,40.09,40.314999,38.087288,87714000,48.973499,69.331673,46.797501,6397.870117,11879.61035,1398.670044,11.55,6.5374,1.641,2.061
08/09/2017,40.215,40.287498,39.6325,39.657501,37.466125,114446000,48.294998,68.995903,46.325001,6360.189941,11887.98047,1399.430054,12.12,6.5212,1.641,2.061
11/09/2017,40.125,40.512501,39.9725,40.375,38.143978,126323200,48.897999,69.723358,46.453999,6432.259766,12010.26953,1414.829956,10.73,6.4846,1.702,2.125
12/09/2017,40.6525,40.990002,39.692501,40.215,37.992813,286856000,49.129002,69.64875,46.6035,6454.279785,12057.12012,1423.459961,10.58,6.5309,1.747,2.171
13/09/2017,39.967499,39.990002,39.477501,39.912498,37.707024,179629600,49.98,70.143051,46.754501,6460.189941,12055.17969,1426.890015,10.5,6.5304,1.774,2.195
14/09/2017,39.747501,39.849998,39.522499,39.57,37.383457,95042800,49.6105,69.732681,46.255501,6429.080078,12062.62012,1425.02002,10.44,6.535,1.787,2.197
15/09/2017,39.6175,40.2425,39.5,39.970001,37.761353,196458400,49.3395,70.236298,46.0145,6448.470215,12080.13965,1431.709961,10.17,6.5422,1.804,2.202
18/09/2017,40.0275,40.125,39.5,39.6675,37.475571,113077600,48.709499,70.096405,45.75,6454.640137,12111.4502,1441.079956,10.15,6.5548,1.824,2.229
19/09/2017,39.877499,39.942501,39.610001,39.682499,37.489735,83242400,48.493,70.357567,46.0905,6461.319824,12131.73047,1440.400024,10.18,6.5507,1.832,2.243
20/09/2017,39.474998,39.564999,38.4575,39.017502,36.861488,211805600,48.6605,69.891243,46.578999,6456.040039,12147.5,1445.420044,9.78,6.5731,1.883,2.277
21/09/2017,38.950001,38.950001,38.1875,38.3475,36.228512,150046800,48.232498,69.210411,46.622501,6422.689941,12133.62988,1444.180054,9.67,6.5833,1.888,2.278
22/09/2017,37.884998,38.067501,37.639999,37.9725,35.874237,186581600,47.755001,69.396942,46.426498,6426.919922,12151.79981,1450.780029,9.59,6.5749,1.872,2.262
25/09/2017,37.497501,37.9575,37.290001,37.637501,35.557735,177549200,46.989498,68.324425,46.0485,6370.589844,12141.55957,1451.959961,10.21,6.59,1.836,2.22
26/09/2017,37.945,38.48,37.922501,38.285,36.169468,146640000,46.93,68.324425,46.243,6380.160156,12127.91992,1456.859985,10.17,6.6046,1.85,2.229
27/09/2017,38.450001,38.68,38.384998,38.557499,36.426903,102016800,47.543499,68.874664,47.224499,6453.259766,12157.65039,1484.810059,9.87,6.6205,1.909,2.309
28/09/2017,38.4725,38.57,38.174999,38.32,36.202534,88022000,47.82,68.893333,47.474998,6453.450195,12179.30957,1488.790039,9.55,6.6396,1.896,2.309
29/09/2017,38.302502,38.532501,38,38.529999,36.400913,105199200,48.067501,69.471542,47.955502,6495.959961,12209.16016,1490.859985,9.51,6.6405,1.928,2.326
02/10/2017,38.564999,38.612499,38.18,38.452499,36.327709,74795200,47.959499,69.583466,47.663502,6516.720215,12264.66016,1509.469971,9.45,6.665,1.934,2.337
03/10/2017,38.502499,38.772499,38.477501,38.619999,36.48595,64921200,47.855,69.257042,47.8895,6531.709961,12302.87988,1511.969971,9.51,6.6578,1.925,2.334
04/10/2017,38.407501,38.465,38.115002,38.369999,36.249763,80655200,48.272499,69.658073,47.584,6534.629883,12304.66992,1507.76001,9.63,6.6517,1.925,2.33
05/10/2017,38.544998,38.860001,38.512501,38.8475,36.700874,85135200,49.0425,70.851837,48.498001,6585.359863,12338.92969,1512.089966,9.19,6.6511,1.948,2.35
06/10/2017,38.7425,38.872501,38.639999,38.825001,36.679615,69630400,49.479,70.879822,48.9445,6590.180176,12317.69043,1510.219971,9.65,6.6538,1.969,2.37
09/10/2017,38.952499,39.182499,38.872501,38.959999,36.807167,65051600,49.5495,71.150291,48.849998,6579.72998,12293.9502,1503.560059,10.33,6.6539,1.958,2.361
10/10/2017,39.014999,39.5,38.775002,38.974998,36.82132,62468000,49.360001,71.150291,48.630001,6587.25,12346.58984,1508.01001,10.08,6.65,1.945,2.345
11/10/2017,38.9925,39.244999,38.9375,39.137501,36.974865,67622400,49.75,71.27153,49.462502,6603.549805,12362.05957,1506.920044,9.85,6.6253,1.955,2.345
12/10/2017,39.087502,39.342499,38.932499,39,36.844952,64500400,50.046501,71.924362,49.391499,6591.509766,12338.74023,1505.160034,9.91,6.5714,1.94,2.323
13/10/2017,39.182499,39.32,39.102501,39.247501,37.078773,65576800,50.146999,72.269447,49.484001,6605.799805,12352,1502.660034,9.61,6.5895,1.906,2.28
16/10/2017,39.474998,40,39.412498,39.970001,37.761353,96486000,50.317001,72.41864,49.599998,6624,12359.51953,1502.680054,9.91,6.588,1.955,2.307
17/10/2017,39.945,40.217499,39.807499,40.1175,37.900692,75989200,50.456501,72.362701,49.609001,6623.660156,12349.96973,1497.5,10.31,6.5833,1.956,2.298
18/10/2017,40.105,40.177502,39.900002,39.939999,37.733009,65496800,49.849998,72.381355,49.640499,6624.220215,12371.01953,1505.140015,10.07,6.5885,1.987,2.339
19/10/2017,39.1875,39.27,38.755001,38.994999,36.840237,170336800,49.330502,72.66114,49.2225,6605.069824,12380.32031,1502.040039,10.05,6.622,1.975,2.321
20/10/2017,39.1525,39.4375,38.990002,39.0625,36.903996,95896400,49.1455,73.500519,49.41,6629.049805,12430.51953,1509.25,9.97,6.6278,2.02,2.381
23/10/2017,39.2225,39.422501,38.875,39.0425,36.885105,87937200,48.314999,73.519165,48.422501,6586.830078,12384.41992,1497.48999,11.07,6.6141,2.007,2.376
24/10/2017,39.072498,39.355,39.049999,39.275002,37.104759,71028800,48.794998,73.54715,48.527,6598.430176,12404.99023,1500.420044,11.16,6.6388,2.027,2.406
25/10/2017,39.227501,39.387501,38.817501,39.102501,36.941795,84828400,48.6455,73.332634,48.6665,6563.890137,12336.58008,1493.47998,11.23,6.6383,2.056,2.444
26/10/2017,39.307499,39.4575,39.195,39.352501,37.177967,68002000,48.621498,73.453888,48.627998,6556.77002,12352.42969,1497.459961,11.3,6.636,2.069,2.452
27/10/2017,39.822498,40.900002,39.674999,40.762501,38.510059,177816800,55.047501,78.163651,50.963501,6701.259766,12366.42969,1508.319946,9.8,6.6376,2.043,2.428
30/10/2017,40.9725,42.017502,40.93,41.68,39.376869,178803200,55.5425,78.238266,50.855499,6698.959961,12319.46973,1490.900024,10.5,6.6411,1.997,2.37
31/10/2017,41.974998,42.412498,41.735001,42.259998,39.924809,144187200,55.264,77.576096,50.832001,6727.669922,12341.00977,1502.530029,10.18,6.659,2.01,2.376
01/11/2017,42.467499,42.485001,41.4025,41.7225,39.417015,134551200,55.183998,77.576096,51.275002,6716.529785,12362.87988,1492.780029,10.2,6.6424,2.022,2.376
02/11/2017,41.650002,42.125,41.32,42.0275,39.705162,165573600,54.710999,78.387489,51.278999,6714.939941,12372.95996,1496.550049,9.93,6.6358,2,2.347
03/11/2017,43.5,43.564999,42.779999,43.125,40.742027,237594400,55.580002,78.47142,51.624001,6764.439941,12373.05957,1494.910034,9.14,6.5994,2.005,2.343
06/11/2017,43.092499,43.747501,42.93,43.5625,41.155342,140105200,56.033001,78.779205,51.294998,6786.439941,12400.92969,1497.959961,9.4,6.6081,1.987,2.32
07/11/2017,43.477501,43.8125,43.400002,43.702499,41.287601,97446000,56.158501,78.592659,51.6665,6767.779785,12371.25,1479.089966,9.89,6.638,1.983,2.307
08/11/2017,43.665001,44.060001,43.5825,44.060001,41.625343,97638000,56.644001,78.863152,51.9925,6789.120117,12384.71973,1481.72998,9.78,6.6335,2.002,2.325
09/11/2017,43.7775,44.025002,43.285,43.970001,41.540318,117930400,56.456501,78.424782,51.563,6750.049805,12339.66016,1475.02002,10.5,6.6398,2.003,2.331
10/11/2017,43.7775,43.845001,43.567501,43.6675,41.40284,100582000,56.267502,78.21962,51.4035,6750.939941,12322.59961,1475.27002,11.29,6.6266,2.055,2.4
13/11/2017,43.375,43.625,43.349998,43.4925,41.236916,67928400,56.4585,78.275574,51.287498,6757.600098,12316.82031,1475.069946,11.5,6.6303,2.072,2.4
14/11/2017,43.259998,43.369999,42.794998,42.834999,40.613518,99130000,56.841999,78.387489,51.299999,6737.870117,12280.11035,1471.26001,11.59,6.6393,2.065,2.381
15/11/2017,42.4925,42.580002,42.095001,42.27,40.077805,116632400,56.334499,77.778221,51.045502,6706.209961,12220.33984,1464.089966,13.13,6.6386,2.038,2.335
16/11/2017,42.794998,42.967499,42.575001,42.775002,40.556629,94550000,56.864498,77.984428,51.625,6793.290039,12303.28027,1486.880005,11.76,6.6356,2.065,2.361
17/11/2017,42.759998,42.8475,42.41,42.537498,40.331455,87598000,56.493999,77.234596,50.954498,6782.790039,12302.88965,1492.819946,11.43,null,2.062,2.354
20/11/2017,42.572498,42.639999,42.389999,42.494999,40.291153,65049600,56.315498,77.356445,50.918999,6790.709961,12320.76953,1503.400024,10.65,6.6277,2.094,2.372
21/11/2017,42.695,43.424999,42.695,43.285,41.04018,100525200,56.974499,78.471848,51.724499,6862.47998,12385.88965,1518.890015,9.73,6.6619,2.107,2.363
22/11/2017,43.34,43.75,43.262501,43.740002,41.471588,102355600,57.807999,77.900085,51.798,6867.359863,12390.82031,1516.76001,9.88,6.6335,2.043,2.322
24/11/2017,43.775002,43.875,43.662498,43.7425,41.473949,56106800,59.299999,78.040672,52.030499,6889.160156,12421.92969,1519.160034,9.67,6.6292,2.064,2.34
27/11/2017,43.762501,43.77,43.334999,43.522499,41.265362,82867200,59.7915,78.61245,52.710499,6878.52002,12390.78027,1513.310059,9.87,6.6109,2.047,2.328
28/11/2017,43.575001,43.717499,42.965,43.267502,41.023594,105715200,59.68,79.559128,52.370499,6912.359863,12520.23047,1536.430054,10.03,6.5833,2.068,2.338
29/11/2017,43.157501,43.23,41.790001,42.369999,40.17263,166665600,58.063499,78.115669,51.083,6824.390137,12561.32031,1542.300049,10.7,6.6012,2.093,2.376
30/11/2017,42.607498,43.035,42.110001,42.962502,40.734406,166108800,58.837502,78.893639,51.070499,6873.970215,12627.79981,1544.140015,11.28,6.5953,2.144,2.417
01/12/2017,42.487499,42.9175,42.125,42.762501,40.544777,159037200,58.1175,78.978004,50.508499,6847.589844,12614.55957,1537.02002,11.43,6.6094,2.118,2.362
04/12/2017,43.119999,43.154999,42.407501,42.450001,40.248478,130169600,56.697498,75.99733,49.933998,6775.370117,12634.88965,1532.410034,11.68,6.6083,2.148,2.379
05/12/2017,42.264999,42.880001,42.099998,42.41,40.210556,109400800,57.078499,76.475365,50.2575,6762.209961,12567.16016,1516.76001,11.33,6.6121,2.151,2.356
06/12/2017,41.875,42.549999,41.615002,42.252499,40.061218,114240000,57.6175,77.590767,50.918999,6776.379883,12532.42969,1508.880005,11.02,6.6346,2.12,2.33
07/12/2017,42.2575,42.610001,42.227501,42.330002,40.13472,102693200,57.989498,77.318939,51.546501,6812.839844,12568.98047,1520.469971,10.16,6.6189,2.146,2.376
08/12/2017,42.622501,42.75,42.205002,42.342499,40.146549,93420800,58.099998,78.884277,51.852501,6840.080078,12643.05957,1521.719971,9.58,6.6168,2.145,2.383
11/12/2017,42.299999,43.2225,42.197498,43.1675,40.928768,141095200,58.445999,79.887177,52.055,6875.080078,12668.21973,1519.839966,9.34,6.6144,2.157,2.385
12/12/2017,43.037498,43.0975,42.865002,42.924999,40.698845,77636800,58.254002,80.215248,52.023998,6862.319824,12697.78027,1516.119995,9.92,6.618,2.172,2.403
13/12/2017,43.125,43.384998,43,43.067501,40.833961,95273600,58.206501,79.999672,52.030499,6875.799805,12699.48047,1524.449951,10.18,6.6183,2.11,2.349
14/12/2017,43.099998,43.282501,42.912498,43.055,40.822105,81906000,58.713001,79.381042,52.4575,6856.529785,12629.07031,1506.949951,10.49,6.6171,2.128,2.346
15/12/2017,43.407501,43.5425,43.115002,43.4925,41.236916,160677200,58.957001,81.405624,53.209499,6936.580078,12699.67969,1530.420044,9.42,6.6204,2.157,2.355
18/12/2017,43.720001,44.299999,43.715,44.105,41.817661,117684400,59.528999,80.965096,53.856998,6994.759766,12785.82031,1548.920044,9.53,6.6187,2.167,2.392
19/12/2017,43.7575,43.8475,43.522499,43.634998,41.372028,109745600,59.368999,80.449577,53.534,6963.850098,12747.54004,1536.75,10.03,6.6086,2.22,2.463
20/12/2017,43.717499,43.855,43.3125,43.587502,41.326992,93902400,58.881001,80.158997,53.247501,6960.959961,12747.54981,1540.079956,9.72,6.6149,2.242,2.497
21/12/2017,43.5425,44.005001,43.525002,43.752499,41.483421,83799600,58.737999,80.140251,53.181499,6965.359863,12800.20996,1547.109985,9.62,6.6142,2.245,2.481
22/12/2017,43.669998,43.855,43.625,43.752499,41.483421,65397600,58.417999,80.149612,53.006001,6959.959961,12797.44043,1542.930054,9.9,6.605,2.251,2.485
26/12/2017,42.700001,42.8675,42.419998,42.642502,40.431,132742000,58.838001,80.046539,52.837002,6936.25,12808.90039,1544.22998,10.25,6.5797,2.237,2.467
27/12/2017,42.525002,42.695,42.427502,42.650002,40.438114,85992800,59.112999,80.337097,52.468498,6939.339844,12821.99023,1543.939941,10.47,6.5854,2.199,2.414
28/12/2017,42.75,42.962502,42.619999,42.77,40.551891,65920800,59.305,80.346489,52.407001,6950.160156,12853.08984,1548.930054,10.18,6.5786,2.234,2.432
29/12/2017,42.630001,42.647499,42.305,42.307499,40.113373,103999600,58.473499,80.177773,52.32,6903.390137,12808.83984,1535.51001,11.04,6.5388,2.206,2.405
02/01/2018,42.540001,43.075001,42.314999,43.064999,40.831585,102223600,59.4505,80.562042,53.25,7006.899902,12902.71973,1550.01001,9.77,6.5431,2.25,2.465
03/01/2018,43.1325,43.637501,42.990002,43.057499,40.824478,118071600,60.209999,80.936974,54.124001,7065.529785,12957.28027,1552.579956,9.15,6.5547,2.247,2.447
04/01/2018,43.134998,43.3675,43.02,43.2575,41.014114,89738400,60.4795,81.649345,54.32,7077.910156,13028.45996,1555.719971,9.22,6.5316,2.268,2.453
05/01/2018,43.360001,43.842499,43.262501,43.75,41.481064,94640000,61.457001,82.661636,55.1115,7136.560059,13103.23047,1560.01001,9.22,6.5057,2.285,2.476
08/01/2018,43.587502,43.9025,43.482498,43.587502,41.326992,82271200,62.343498,82.746002,55.347,7157.390137,13114.34961,1561.810059,9.52,6.5058,2.285,2.48
09/01/2018,43.637501,43.764999,43.352501,43.5825,41.322254,86336000,62.634998,82.689758,55.313,7163.580078,13120.83984,1560.099976,10.08,6.494,2.324,2.546
10/01/2018,43.290001,43.575001,43.25,43.572498,41.312767,95839600,62.716499,82.314819,55.130501,7153.569824,13106.59961,1559.800049,9.82,6.5031,2.328,2.55
11/01/2018,43.647499,43.872501,43.622501,43.82,41.547436,74670800,63.834,82.55854,55.276001,7211.779785,13210.76953,1586.790039,9.88,6.4933,2.314,2.531
12/01/2018,44.044998,44.34,43.912498,44.272499,41.976456,101672400,65.260002,83.983269,56.112999,7261.060059,13294.32031,1591.969971,10.16,6.4875,2.347,2.552
16/01/2018,44.474998,44.8475,44.035,44.047501,41.763134,118263600,65.242996,82.811584,56.088001,7223.689941,13246.86035,1572.969971,11.66,6.4976,2.355,2.544
17/01/2018,44.037498,44.8125,43.767502,44.775002,42.452911,137547200,64.75,84.489388,56.598999,7298.279785,13352.38965,1586.660034,11.91,6.5294,2.394,2.578
18/01/2018,44.842499,45.025002,44.5625,44.814999,42.490837,124773600,64.666,84.451897,56.489498,7296.049805,13315.91016,1576.72998,12.22,6.5072,2.41,2.611
19/01/2018,44.6525,44.895,44.352501,44.615002,42.301205,129700400,64.728996,84.35817,56.8755,7336.379883,13384.45996,1597.630005,11.27,6.4902,2.436,2.637
22/01/2018,44.325001,44.445,44.150002,44.25,41.955128,108434400,66.365501,85.867233,57.790501,7408.029785,13470.37012,1605.170044,11.03,6.4562,2.461,2.665
23/01/2018,44.325001,44.860001,44.205002,44.259998,41.964619,130756400,68.126999,86.139076,58.498501,7460.290039,13474.11035,1610.709961,11.1,6.4352,2.421,2.624
24/01/2018,44.3125,44.325001,43.299999,43.555,41.296185,204420400,67.875504,86.064087,58.212002,7415.060059,13507.66016,1601.77002,11.47,6.4423,2.441,2.654
25/01/2018,43.627499,43.737499,42.6325,42.7775,40.558998,166116000,68.897499,86.542137,58.518501,7411.160156,13512.66016,1601.670044,11.58,6.4321,2.42,2.621
26/01/2018,43,43,42.514999,42.877499,40.653816,156572000,70.102501,88.163651,58.792,7505.77002,13637.01953,1608.060059,11.08,6.4206,2.47,2.662
29/01/2018,42.540001,42.540001,41.767502,41.990002,39.812347,202561600,70.884003,88.032425,58.778999,7466.509766,13524.65039,1598.109985,13.84,6.403,2.495,2.699
30/01/2018,41.3825,41.842499,41.174999,41.7425,39.577679,184192800,71.890999,86.926414,58.184502,7402.47998,13375.50977,1582.819946,14.79,6.4044,2.507,2.726
31/01/2018,41.717499,42.110001,41.625,41.857498,39.686714,129915600,72.544502,89.054108,58.497002,7411.47998,13367.95996,1574.97998,13.54,6.4029,2.524,2.72
01/02/2018,41.7925,42.154999,41.689999,41.945,39.769672,188923200,69.5,88.351128,58.384998,7385.859863,13381.96973,1579.869995,13.47,6.3693,2.559,2.773
02/02/2018,41.5,41.700001,40.025002,40.125,38.044067,346375200,71.497498,86.026581,55.595001,7240.950195,13085.34961,1547.27002,17.309999,6.3228,2.599,2.854
05/02/2018,39.775002,40.970001,39,39.122501,37.093552,290954000,69.5,82.483543,52.790001,6967.529785,12572.92969,1491.089966,37.32,6.3159,2.521,2.794
06/02/2018,38.7075,40.93,38.5,40.7575,38.643761,272975200,72.141998,85.604813,54.029999,7115.879883,12745.4502,1507.170044,29.98,6.3363,2.508,2.768
07/02/2018,40.772499,40.849998,39.767502,39.884998,37.816505,206434400,70.838997,83.992607,52.429001,7051.97998,12687.17969,1507.969971,27.73,6.3211,2.565,2.844
08/02/2018,40.072498,40.25,38.7575,38.787498,36.775925,217562000,67.525002,79.680984,50.076,6777.160156,12270.65039,1463.790039,33.459999,6.2882,2.568,2.851
09/02/2018,39.267502,39.4725,37.560001,39.102501,37.22575,282690400,66.980003,82.652267,51.889,6874.490234,12405.82031,1477.839966,29.059999,6.2984,2.516,2.829
12/02/2018,39.625,40.9725,39.377499,40.677502,38.725147,243278000,69.311501,83.542709,52.597,6981.959961,12560.12012,1490.97998,25.610001,6.3076,2.555,2.857
13/02/2018,40.487499,41.1875,40.412498,41.084999,39.113087,130196800,70.725502,84.198822,52.605,7013.509766,12574.37012,1494.949951,24.969999,6.2897,2.549,2.84
14/02/2018,40.759998,41.884998,40.720001,41.842499,39.834232,162579600,72.552498,85.517242,53.485001,7143.620117,12746.71973,1522.099976,19.26,6.2825,2.64,2.913
15/02/2018,42.447498,43.272499,42.25,43.247501,41.171814,204588800,73.087997,87.259422,54.476002,7256.430176,12856.87012,1537.199951,19.129999,6.2676,2.635,2.891
16/02/2018,43.09,43.705002,42.942501,43.107498,41.038521,160704400,72.434502,86.637886,54.740002,7239.470215,12874.36035,1543.550049,19.459999,6.3263,2.626,2.877
20/02/2018,43.012501,43.564999,42.855,42.962502,40.90049,135722000,73.417503,87.315903,55.123001,7234.310059,12763.33984,1529.98999,20.6,6.2869,2.648,2.893
21/02/2018,43.2075,43.529999,42.752499,42.767502,40.714848,149886400,74.146004,86.157608,55.567001,7218.22998,12695.53027,1531.839966,20.02,6.3265,2.679,2.943
22/02/2018,42.950001,43.487499,42.927502,43.125,41.055187,123967600,74.266998,86.383606,55.331501,7210.089844,12711.75,1529.98999,18.719999,6.34,2.652,2.917
23/02/2018,43.4175,43.912498,43.384998,43.875,41.769192,135249600,75,88.577805,56.3395,7337.390137,12884.11035,1549.189941,16.49,6.346,2.618,2.871
26/02/2018,44.087502,44.8475,44.052502,44.7425,42.595055,152648800,76.097504,89.858551,57.1875,7421.459961,12999.62012,1559.329956,15.8,6.3472,2.607,2.859
27/02/2018,44.775002,45.119999,44.540001,44.5975,42.457008,155712400,75.598999,88.709641,55.914501,7330.350098,12819.21973,1536.469971,18.59,6.3401,2.669,2.908
28/02/2018,44.814999,45.154999,44.512501,44.529999,42.392757,151128400,75.622498,88.304703,55.2365,7273.009766,12652.54981,1512.449951,19.85,6.3484,2.65,2.868
01/03/2018,44.634998,44.945,43.165001,43.75,41.650188,195208000,74.672501,87.438324,53.476002,7180.560059,12518.73047,1507.390015,22.469999,6.3462,2.575,2.804
02/03/2018,43.200001,44.075001,43.112499,44.052502,41.938171,153816000,75.012497,87.626678,53.945999,7257.870117,12557.99023,1533.170044,19.59,6.3466,2.623,2.857
05/03/2018,43.802502,44.435001,43.630001,44.205002,42.083359,113605600,76.180496,88.182289,54.546501,7330.709961,12680.73047,1546.050049,18.73,6.3502,2.644,2.881
06/03/2018,44.477501,44.5625,44.032501,44.1675,42.047642,95154000,76.882004,87.88092,54.752998,7372.009766,12720.76953,1562.199951,18.360001,6.3273,2.645,2.877
07/03/2018,43.735001,43.962502,43.567501,43.7575,41.657333,126814000,77.25,88.38945,55.481998,7396.649902,12707.00977,1574.530029,17.76,6.3141,2.649,2.883
08/03/2018,43.869999,44.279999,43.767502,44.235001,42.111916,95096400,77.593002,88.926247,56.299999,7427.950195,12745.00977,1571.969971,16.540001,6.3167,2.633,2.866
09/03/2018,44.490002,45,44.3475,44.994999,42.835434,128740800,78.944504,90.913277,58.001999,7560.810059,12918.82031,1597.140015,14.64,6.3309,2.654,2.894
12/03/2018,45.072498,45.5975,45.052502,45.43,43.249554,128828400,79.919502,91.129852,58.224998,7588.319824,12898.40039,1601.060059,15.78,6.3574,2.635,2.87
13/03/2018,45.647499,45.875,44.810001,44.9925,42.833057,126774000,79.408997,88.907425,56.908501,7511.009766,12831.75,1592.050049,16.35,6.3503,2.63,2.848
14/03/2018,45.080002,45.130001,44.452499,44.610001,42.468914,117473600,79.550003,88.380051,57.474499,7496.810059,12762.66992,1584.310059,17.23,6.3489,2.606,2.817
15/03/2018,44.625,45.060001,44.517502,44.662498,42.518887,90975200,79.115997,88.690811,57.479,7481.740234,12743.61035,1576.619995,16.59,6.3094,2.622,2.826
16/03/2018,44.662498,44.779999,44.404999,44.505001,42.368954,157618800,78.584,89.086334,56.786499,7481.990234,12784.38965,1586.050049,15.8,6.325,2.645,2.848
19/03/2018,44.330002,44.3675,43.415001,43.825001,41.721592,133787200,77.246498,87.475983,54.991001,7344.240234,12651.45996,1570.560059,19.02,6.3416,2.642,2.845
20/03/2018,43.810001,44.200001,43.735001,43.810001,41.70731,78597600,79.3255,87.702026,54.885502,7364.299805,12663.63965,1570.410034,18.200001,6.3285,2.681,2.879
21/03/2018,43.759998,43.772499,42.814999,42.817501,40.762436,148219600,79.093002,87.089897,54.543999,7345.290039,12683.75977,1579.300049,17.860001,6.3291,2.698,2.907
22/03/2018,42.5,43.169998,42.150002,42.212502,40.186485,165963200,77.246002,84.556671,52.453999,7166.680176,12377.38965,1543.869995,23.34,6.3204,2.632,2.832
