Date,Open,High,Low,Close,Adj Close,Volume,Amazon,Microsoft,Google,NASDAQ,NYSE,RUSSELL2000,ViX,USD/CNY,5yearTreasury,10yearTreasury
22/03/2023,159.300003,162.139999,157.809998,157.830002,157.612,75701800,98.699997,272.290009,104.220001,11669.95996,14741.08008,1727.359985,22.26,6.883,3.573,3.5
23/03/2023,158.830002,161.550003,157.679993,158.929993,158.710464,67622100,98.709999,277.660004,106.260002,11787.40039,14693.01953,1720.290039,22.610001,6.8792,3.417,3.406
24/03/2023,158.860001,160.339996,157.850006,160.25,160.028656,59196500,98.129997,280.570007,106.059998,11823.95996,14758.57031,1734.920044,21.74,6.8184,3.409,3.38
27/03/2023,159.940002,160.770004,157.869995,158.279999,158.061371,52390300,98.040001,276.380005,103.059998,11768.83984,14894.84961,1753.670044,20.6,6.867,3.595,3.528
28/03/2023,157.970001,158.490005,155.979996,157.649994,157.432236,45992200,97.239998,275.230011,101.360001,11716.08008,14949.34961,1752.630005,19.969999,6.8844,3.662,3.564
29/03/2023,159.369995,161.050003,159.350006,160.770004,160.547943,51305700,100.25,280.51001,101.900002,11926.24023,15123.95996,1771.599976,19.120001,6.8733,3.675,3.566
30/03/2023,161.529999,162.470001,161.270004,162.360001,162.135742,49501700,102,284.049988,101.32,12013.46973,15200.58984,1768.380005,19.02,6.8856,3.663,3.551
31/03/2023,162.440002,165,161.910004,164.899994,164.672226,68749800,103.290001,288.299988,104,12221.91016,15374.91016,1802.47998,18.700001,6.8704,3.611,3.494
03/04/2023,164.270004,166.289993,164.220001,166.169998,165.940475,56976200,102.410004,287.230011,104.910004,12189.4502,15487.75977,1802.310059,18.549999,6.868,3.529,3.43
04/04/2023,166.600006,166.839996,165.110001,165.630005,165.40123,46278300,103.949997,287.179993,105.120003,12126.33008,15374.11035,1769.650024,19,6.8773,3.388,3.337
05/04/2023,164.740005,165.050003,161.800003,163.759995,163.533798,51511700,101.099998,284.339996,104.949997,11996.86035,15368.25977,1752.130005,19.08,6.8788,3.344,3.287
06/04/2023,162.429993,164.960007,162,164.660004,164.432556,45390100,102.059998,291.600006,108.900002,12087.95996,15379.12988,1754.459961,18.4,6.8785,3.357,3.288
10/04/2023,161.419998,162.029999,160.080002,162.029999,161.806183,47716900,102.169998,289.390015,106.949997,12084.36035,15427.17969,1772.439941,18.969999,6.8693,3.519,3.415
11/04/2023,162.350006,162.360001,160.509995,160.800003,160.577896,47644200,99.919998,282.829987,106.120003,12031.87988,15520.91992,1786.589966,19.1,6.8811,3.55,3.434
12/04/2023,161.220001,162.059998,159.779999,160.100006,159.87886,50133100,97.830002,283.48999,105.220001,11929.33984,15500.92969,1773.699951,19.09,6.8855,3.476,3.421
13/04/2023,161.630005,165.800003,161.419998,165.559998,165.331314,68445600,102.400002,289.839996,108.190002,12166.26953,15630.88965,1796.680054,17.799999,6.8737,3.507,3.452
14/04/2023,164.589996,166.320007,163.820007,165.210007,164.981812,49386500,102.510002,286.140015,109.459999,12123.46973,15601.78027,1781.150024,17.07,6.8678,3.611,3.522
17/04/2023,165.089996,165.389999,164.029999,165.229996,165.00177,41516200,102.739998,288.799988,106.419998,12157.71973,15668.33984,1802.839966,16.950001,6.8704,3.693,3.591
18/04/2023,166.100006,167.410004,165.649994,166.470001,166.240067,49923000,102.300003,288.369995,105.120003,12153.41016,15684.95996,1795.550049,16.83,6.8788,3.675,3.572
19/04/2023,165.800003,168.160004,165.539993,167.630005,167.398468,47720200,104.300003,288.450012,105.019997,12157.23047,15653.62012,1799.439941,16.459999,6.8749,3.722,3.602
20/04/2023,166.089996,167.869995,165.559998,166.649994,166.4198,52456400,103.809998,286.109985,105.900002,12059.55957,15582.94043,1789.699951,17.17,6.8851,3.64,3.545
21/04/2023,165.050003,166.449997,164.490005,165.020004,164.792068,58337300,106.959999,285.76001,105.910004,12072.45996,15578.92969,1791.51001,16.77,6.8721,3.661,3.57
24/04/2023,165,165.600006,163.889999,165.330002,165.101639,41949600,106.209999,281.769989,106.779999,12037.2002,15606.70996,1788.869995,16.889999,6.8925,3.605,3.515
25/04/2023,165.190002,166.309998,163.729996,163.770004,163.543793,48714100,102.57,275.420013,104.610001,11799.16016,15363.53027,1745.949951,18.76,6.8949,3.442,3.396
26/04/2023,163.059998,165.279999,162.800003,163.759995,163.533798,45498800,104.980003,295.369995,104.449997,11854.34961,15228.58008,1730.410034,18.84,6.9316,3.48,3.432
27/04/2023,165.190002,168.559998,165.190002,168.410004,168.177383,64902300,109.82,304.829987,108.370003,12142.24023,15431.63965,1751.219971,17.030001,6.9258,3.602,3.528
28/04/2023,168.490005,169.850006,167.880005,169.679993,169.445618,55209200,105.449997,307.26001,108.220001,12226.58008,15545.87988,1768.98999,15.78,6.9223,3.536,3.452
01/05/2023,169.279999,170.449997,168.639999,169.589996,169.355743,52472900,102.050003,305.559998,107.709999,12212.59961,15535.88965,1769.209961,16.08,6.9111,3.633,3.574
02/05/2023,170.089996,170.350006,167.539993,168.539993,168.30719,48425700,103.629997,305.410004,105.980003,12080.50977,15314.88965,1732.109985,17.780001,6.911,3.466,3.439
03/05/2023,169.5,170.919998,167.160004,167.449997,167.218704,65136000,103.650002,304.399994,106.120003,12025.33008,15233.84961,1739.280029,18.34,6.9106,3.411,3.403
04/05/2023,164.889999,167.039993,164.309998,165.789993,165.560989,81235400,104,305.410004,105.209999,11966.40039,15117.66992,1718.810059,20.09,6.9106,3.276,3.351
05/05/2023,170.979996,174.300003,170.759995,173.570007,173.330261,113316400,105.660004,310.649994,106.214996,12235.41016,15380.87012,1759.880005,17.190001,6.9057,3.419,3.446
08/05/2023,172.479996,173.850006,172.110001,173.5,173.260345,55962800,105.830002,308.649994,108.239998,12256.91992,15391.26953,1754.469971,16.98,6.9095,3.5,3.521
09/05/2023,173.050003,173.539993,171.600006,171.770004,171.532745,45326900,106.620003,307,107.940002,12179.54981,15352.80957,1749.680054,17.709999,6.9115,3.495,3.521
10/05/2023,173.020004,174.029999,171.899994,173.559998,173.320267,53724500,110.190002,312.309998,112.279999,12306.44043,15349.16992,1759.51001,16.940001,6.9194,3.373,3.439
11/05/2023,173.850006,174.589996,172.169998,173.75,173.51001,49514700,112.18,310.109985,116.900002,12328.50977,15263.07031,1744.709961,16.93,6.9322,3.359,3.397
12/05/2023,173.619995,174.059998,171,172.570007,172.570007,45497800,110.260002,308.970001,117.919998,12284.74023,15246.36035,1740.849976,17.030001,6.9477,3.451,3.463
15/05/2023,173.160004,173.210007,171.470001,172.070007,172.070007,37266700,111.199997,309.459991,116.959999,12365.20996,15322.55957,1761.550049,17.120001,6.9573,3.469,3.508
16/05/2023,171.990005,173.139999,171.800003,172.070007,172.070007,42110300,113.400002,311.73999,120.089996,12343.04981,15129.25,1736.180054,17.99,6.9516,3.522,3.549
17/05/2023,171.710007,172.929993,170.419998,172.690002,172.690002,57951600,115.5,314,121.480003,12500.57031,15313.91992,1774.5,16.870001,6.9766,3.592,3.581
18/05/2023,173,175.240005,172.580002,175.050003,175.050003,65496700,118.150002,318.519989,123.519997,12688.83984,15345.42969,1784.859985,16.049999,6.9971,3.698,3.648
19/05/2023,176.389999,176.389999,174.940002,175.160004,175.160004,55772400,116.25,318.339996,123.25,12657.90039,15324.32031,1773.719971,16.809999,7.0351,3.748,3.692
22/05/2023,173.979996,174.710007,173.449997,174.199997,174.199997,43570900,115.010002,321.179993,125.870003,12720.78027,15318.84961,1795.380005,17.209999,7.0069,3.767,3.719
23/05/2023,173.130005,173.380005,171.279999,171.559998,171.559998,50747300,114.989998,315.26001,123.290001,12560.25,15172.26953,1787.709961,18.530001,7.0309,3.748,3.698
24/05/2023,171.089996,172.419998,170.520004,171.839996,171.839996,45143500,116.75,313.850006,121.639999,12484.16016,15022.88965,1767,20.030001,7.0564,3.782,3.719
25/05/2023,172.410004,173.899994,171.690002,172.990005,172.990005,56058300,115,325.920013,124.349998,12698.08984,14975.96973,1754.599976,19.139999,7.0598,3.896,3.814
26/05/2023,173.320007,175.770004,173.110001,175.429993,175.429993,54835000,120.110001,332.890015,125.43,12975.69043,15078.69043,1773.02002,17.950001,7.0774,3.938,3.81
30/05/2023,176.960007,178.990005,176.570007,177.300003,177.300003,55964400,121.660004,331.209991,124.639999,13017.42969,14994.63965,1767.290039,17.459999,7.0723,3.826,3.7
31/05/2023,177.330002,179.350006,176.759995,177.25,177.25,99625300,120.580002,328.390015,123.370003,12935.29004,14887.13965,1749.650024,17.940001,7.079,3.743,3.637
01/06/2023,177.699997,180.119995,176.929993,180.089996,180.089996,68901800,122.769997,332.579987,124.370003,13100.98047,15031.08984,1767.939941,15.65,7.1108,3.701,3.608
02/06/2023,181.029999,181.779999,179.259995,180.949997,180.949997,61945900,124.25,335.399994,125.230003,13240.76953,15345.19043,1830.910034,14.6,7.093,3.842,3.691
05/06/2023,182.630005,184.949997,178.039993,179.580002,179.580002,121946500,125.300003,335.940002,126.629997,13229.42969,15275.20996,1806.709961,14.73,7.0838,3.83,3.693
06/06/2023,179.970001,180.119995,177.429993,179.210007,179.210007,64848400,126.610001,333.679993,127.910004,13276.41992,15391.79981,1855.400024,13.96,7.105,3.856,3.699
07/06/2023,178.440002,181.210007,177.320007,177.820007,177.820007,61944600,121.230003,323.380005,122.940002,13104.90039,15469.62988,1888.449951,13.94,7.1188,3.919,3.784
08/06/2023,177.899994,180.839996,177.460007,180.570007,180.570007,50214900,124.25,325.26001,122.669998,13238.51953,15502.63965,1880.780029,13.65,7.1288,3.856,3.714
09/06/2023,181.5,182.229996,180.630005,180.960007,180.960007,48870700,123.43,326.790009,122.870003,13259.13965,15499.91016,1865.709961,13.83,7.1112,3.92,3.745
12/06/2023,181.270004,183.889999,180.970001,183.789993,183.789993,54274900,126.57,331.850006,124.349998,13461.91992,15548.46973,1873.209961,15.01,7.1276,3.917,3.765
13/06/2023,182.800003,184.149994,182.440002,183.309998,183.309998,54929100,126.660004,334.290009,124.43,13573.32031,15667.79004,1896.329956,14.61,7.1446,4.021,3.839
14/06/2023,183.369995,184.389999,182.020004,183.949997,183.949997,57462900,126.419998,337.339996,124.379997,13626.48047,15642.73047,1874.099976,13.88,7.1665,4.009,3.796
15/06/2023,183.960007,186.520004,183.779999,186.009995,186.009995,65433200,127.110001,348.100006,125.790001,13782.82031,15826.34961,1889.280029,14.5,7.1626,3.924,3.728
16/06/2023,186.729996,186.990005,184.270004,184.919998,184.919998,101235600,125.489998,342.329987,124.059998,13689.57031,15795.12012,1875.469971,13.54,7.1199,3.992,3.769
20/06/2023,184.410004,186.100006,184.410004,185.009995,185.009995,49799100,125.779999,338.049988,123.849998,13667.29004,15648.91992,1866.699951,13.88,7.1604,3.96,3.729
21/06/2023,184.899994,185.410004,182.589996,183.960007,183.960007,49515700,124.830002,333.559998,121.260002,13502.2002,15657,1863.01001,13.2,7.1808,3.955,3.723
22/06/2023,183.740005,187.050003,183.669998,187,187,51245300,130.149994,339.709991,123.870003,13630.61035,15600.7002,1848.180054,12.91,7.1784,4.046,3.799
23/06/2023,185.550003,187.559998,185.009995,186.679993,186.679993,53079300,129.330002,335.019989,123.019997,13492.51953,15469.34961,1821.630005,13.44,7.1785,3.995,3.739
26/06/2023,186.830002,188.050003,185.229996,185.270004,185.270004,48088700,127.330002,328.600006,119.089996,13335.78027,15518.74023,1823.26001,14.25,7.1785,3.963,3.719
27/06/2023,185.889999,188.389999,185.669998,188.059998,188.059998,50730800,129.179993,334.570007,119.010002,13555.66992,15646.67969,1849.930054,13.74,7.2365,4.034,3.768
28/06/2023,187.929993,189.899994,187.600006,189.25,189.25,51216800,129.039993,335.850006,121.080002,13591.75,15617.36035,1858.709961,13.43,7.2187,3.972,3.71
29/06/2023,189.080002,190.070007,188.940002,189.589996,189.589996,46347300,127.900002,335.049988,120.010002,13591.33008,15737.37988,1881.589966,13.54,7.2434,4.143,3.854
30/06/2023,191.630005,194.479996,191.259995,193.970001,193.970001,85069600,130.360001,340.540009,120.970001,13787.91992,15875.91016,1888.72998,13.59,7.2518,4.133,3.819
03/07/2023,193.779999,193.880005,191.759995,192.460007,192.460007,31458200,130.220001,337.98999,120.559998,13816.76953,15918.5,1896.780029,13.57,7.2424,4.191,3.858
05/07/2023,191.570007,192.979996,190.619995,191.330002,191.330002,46920300,130.380005,338.149994,122.629997,13791.65039,15835.53027,1872.910034,14.18,7.2135,4.255,3.945
06/07/2023,189.839996,192.020004,189.199997,191.809998,191.809998,45094300,128.360001,341.269989,120.93,13679.04004,15641.66992,1842.22998,15.44,7.2464,4.366,4.041
07/07/2023,191.410004,192.669998,190.240005,190.679993,190.679993,46778000,129.779999,337.220001,120.139999,13660.71973,15671.62988,1864.660034,14.83,7.2492,4.337,4.05
10/07/2023,189.259995,189.990005,187.039993,188.610001,188.610001,59922200,127.129997,331.829987,116.870003,13685.48047,15748.87012,1895.25,15.07,7.2113,4.246,4.006
11/07/2023,189.160004,189.300003,186.600006,188.080002,188.080002,46638100,128.779999,332.470001,117.709999,13760.7002,15897.30957,1913.359985,14.84,7.2306,4.239,3.98
12/07/2023,189.679993,191.699997,188.470001,189.770004,189.770004,60750200,130.800003,337.200012,119.620003,13918.95996,16011.28027,1933.380005,13.54,7.2092,4.07,3.861
13/07/2023,190.5,191.190002,189.779999,190.539993,190.539993,41342300,134.300003,342.660004,124.830002,14138.57031,16106.84961,1950.890015,13.61,7.1653,3.935,3.761
14/07/2023,190.229996,191.179993,189.630005,190.690002,190.690002,41573900,134.679993,345.23999,125.699997,14113.7002,16040.23047,1931.089966,13.34,7.15,4.031,3.819
17/07/2023,191.899994,194.320007,191.809998,193.990005,193.990005,50520200,133.559998,345.730011,125.059998,14244.9502,16054.16992,1951.27002,13.48,7.1403,4.001,3.797
18/07/2023,193.350006,194.330002,192.419998,193.729996,193.729996,48353800,132.830002,359.48999,124.080002,14353.63965,16156.50977,1976.069946,13.3,7.1706,4.001,3.789
19/07/2023,193.100006,198.229996,192.649994,195.100006,195.100006,80507300,135.360001,355.079987,122.779999,14358.01953,16230.94043,1984.890015,13.76,7.1793,3.972,3.742
20/07/2023,195.089996,196.470001,192.5,193.130005,193.130005,59581200,129.960007,346.869995,119.529999,14063.30957,16263.70996,1967.160034,13.99,7.2259,4.1,3.854
21/07/2023,194.100006,194.970001,191.229996,191.940002,191.940002,71917800,130,343.769989,120.309998,14032.80957,16289.12012,1960.26001,13.6,7.1765,4.093,3.837
24/07/2023,193.410004,194.910004,192.25,192.75,192.75,45377800,128.800003,345.109985,121.879997,14058.87012,16369.13965,1965.680054,13.91,7.1779,4.127,3.857
25/07/2023,193.330002,194.440002,192.919998,193.619995,193.619995,37283200,129.130005,350.980011,122.790001,14144.55957,16385.16992,1966.109985,13.86,7.1853,4.193,3.912
26/07/2023,193.669998,195.639999,193.320007,194.5,194.5,47471900,128.149994,337.769989,129.660004,14127.28027,16418.21094,1980.359985,13.19,7.1354,4.083,3.851
27/07/2023,196.020004,197.199997,192.550003,193.220001,193.220001,47460200,128.25,330.720001,129.869995,14050.11035,16270.59961,1954.900024,14.41,7.15,4.251,4.012
28/07/2023,194.669998,196.630005,194.139999,195.830002,195.830002,48254600,132.210007,338.369995,133.009995,14316.66016,16363.25977,1981.540039,13.33,7.1731,4.195,3.969
31/07/2023,196.059998,196.490005,195.259995,196.449997,196.449997,38778100,133.679993,335.920013,133.110001,14346.01953,16427.28906,2003.180054,13.63,7.1028,4.179,3.959
